id,track_id,artists
2025,58yD1ZePlS6V4gImXGV8Ed,Red Hot Chili Peppers
2026,1tRpraJDpEUl0HjnkMosqx,Red Hot Chili Peppers
2027,315FrAki9HoxEdG8CQuZhD,The Killers
2028,5oJgIQPvytf2nR7WX3vZLn,Weezer
2029,2UCoAOZGk6a4BHUBzlvfAO,The Killers;Armin van Buuren;Benno De Goeij
2030,5KaVoEhxf1UwParyAjzHVA,The Killers
2031,6ehaWPjsNSf5HWOXTEFSUi,The Killers
2032,1c9MeAa2tLEoZl5osXf5Ts,Red Hot Chili Peppers
2033,4nzIpIeHWiuFQnOV5ZELnj,Deftones
2034,0FrFqoPT7JB0ezIU9g2OLC,Deftones
2035,0v8tmDMQrTMavluubqAJo4,Red Hot Chili Peppers
2036,47dUWyurHWefCpINwcvit2,Red Hot Chili Peppers
2037,5SVYqPYpje5JDG2O969oz6,The Killers;Toni Halliday
2038,71BwuaJ5VjGx9EJdrc9OX2,The Killers;Ryan Pardey
2039,2cwOhw3d0uIsR4krTsrLwF,The Killers;Ryan Pardey
2040,2QLFTiSNgt6cT3aQdeGFhd,The Killers;Ryan Pardey
2041,2MCUHzFEXf39cyzcNyKw7B,Weezer;AJR
2042,3omnDqXnlC4awZfUrGQSDN,The Killers;Toni Halliday
2043,5HNau9WX6OmX2PcBn3n24r,Red Hot Chili Peppers
2044,7GEQkaJPZmph6xtzXFNWxn,The Killers
2045,2S3G868WlDZNtfwZiDKPRx,The Killers;Ryan Pardey
2046,4fvKqLGqlsj7giLICaxTXl,Julieta Venegas
2047,77s65ayZ3gXbqMV8jKH1A3,The Killers;Ryan Pardey
2048,2vU6bm5hVF2idVknGzqyPL,The Offspring
2049,12cG3BUpk6PzLAzWK0mryO,Red Hot Chili Peppers
2050,1gu8VJ0d28EsXtcgKzJcSl,The Killers;Ryan Pardey
2051,5Q6fh8OEhBYepJaORz9lxe,The Neighbourhood;Syd
2052,2xql0pid3EUwW38AsywxhV,The Neighbourhood
2053,4m0q0xQ2BNl9SCAGKyfiGZ,The 1975
2054,70LcF31zb1H0PyJoS1Sx1r,Radiohead
2055,77loZpT5Y5PRP1S451P9Yz,Hoobastank
2056,10nyNJ6zNy2YVYLrcwLccB,Radiohead
2057,3SWqGa1J0M7hSBUDM0KePD,The Score
2058,3dPQuX8Gs42Y7b454ybpMR,The White Stripes
2059,0AOmbw8AwDnwXhHC3OhdVB,Thousand Foot Krutch
2060,1v3rsZZAH13mnXEEz3AEL5,Dominic Fike;Zendaya
2061,7oMO1B9CB4ZPYPLeVe32OY,R.E.M.
2062,7aDOJxh95VAx7G76l9YajI,Zoé
2063,7M62cpl1L8v53XwfCZ2GYD,Skillet
2064,6Byuke1Ac5qWJHFgzu7byM,Weezer
2065,7yI7YDsXGrwUX8sFTXXnVV,Weezer
2066,3qmncUJvABe0QDRwMZhbPt,Weezer
2067,6WwoaXSpEJ75vG1t674Cmm,Weezer
2068,2q9STTSwMoEVLyvlNZyOdA,Weezer
2069,65mksf4l4ShgosppsGHoVR,Weezer
2070,61c2cPZd0ZZr7W2X5d0bUR,Weezer
2071,0T7DQlfcadEUEjxoHeQQaL,Zoé
2072,7cEZSmCRCiOU1nsCuAtx0F,Weezer
2073,1l1ra0gsPlpnDOc4HdkKZU,Weezer
2074,03I89EqsberXEAapUd1yWu,Weezer;AJR
2075,0lpdGobBIXUFiPaZpDR1Bj,Skillet
2076,4eMjf9FgbmFQ6yHZD5EsgX,Skillet
2077,0LvONfXemxF8eUKovfhZdH,Skillet
2078,1Vl9pXCmq6m2FbpxqHptTY,The Smashing Pumpkins
2079,11oRhYmKwkh6iUTC521TSk,Weezer
2080,2Nmgl5ms85CE90Yu4lm8jL,Weezer
2081,08k0JhCj8oJLB7Xuclr57s,Weezer
2082,3kQhWtoluFHPbcBC6gyYrZ,Zoé
2083,0PSKFp3zoNmJzDsOHeLV6l,The Smashing Pumpkins
2084,3M1kaOBZv0cvlXK7xYCT1Z,Weezer
2085,4OtSo1ZTQWRWE53ZvBfBTV,R.E.M.
2086,4fdy3vg2bCXU6L77vC6li8,The Smashing Pumpkins
2087,5TuTzdZVv2k4Gtl7Rn6pow,Los Enanitos Verdes
2088,6w1n5rbFLWKscpvAbYGOru,R.E.M.
2089,29RiulWABWHcTRLkDqVCl1,Korn
2090,0nI0q4NuoOIskGNRizI6vs,Korn
2091,2YIm6Yfa0C3IxkRHDQdk1d,Skillet
2092,6RYHGsmhxeZ5694zS1zDF6,Weezer
2093,1wmOubz5LefeGM4KDAcsfz,Weezer
2094,22rUY52RY8r6fi66gtEono,Weezer
2095,7mntHnF2frXuZwFAp8ouCB,Weezer
2096,11jMqNuaE2vTsBBjESguoL,Los Enanitos Verdes
2097,71jFgtUBKrBuIO6jeUYu9J,Los Enanitos Verdes
2098,5j8hhWf7dxILKgMsRSScbM,Zoé
2099,3v8CoiN19zAzkTG0E7TBTN,Weezer
2100,2Ns9vtFyKhGoI0vCFLHQOR,Los Enanitos Verdes
2101,2u0CelO5c81XS7z3dGpHbS,The Neighbourhood
2102,0VF7YLIxSQKyNiFL3X6MmN,The Neighbourhood
2103,5qEn8c0MBzyRKgQq91Vevi,Fitz and The Tantrums
2104,73jVPicY2G9YHmzgjk69ae,The 1975
2105,0uBdQzKghx88d2Lp8SLFKJ,The 1975
2106,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers
2107,003vvx7Niy0yvhvHt4a68B,The Killers
2108,5Sco7mbJy7p7vdDtJW10fZ,The Score
2109,2RsAajgo0g7bMCHxwH3Sk0,Nirvana
2110,2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers
2111,2UREu1Y8CO4jXkbvqAtP7g,Skillet
2112,7Fv8Qp3tTSbSS2VjryUF7L,The Score
2113,6VuztO5yaKP4VjqSkZxpan,Ashes Remain
2114,74NANS3BFQRnpz3S0JVg5o,3 Doors Down
2115,1BGMcTlICbYWgfjiRrm3RJ,X Ambassadors;Jensen McRae
2116,7HS7bD1nAWG0CzigkPX7vN,Counting Crows
2117,0lFWwbunLKOYOl7QZrhesY,Counting Crows
2118,12AJRjW79qbZktCDpMifs5,Andrés Calamaro;Alejandro Sanz
2119,2Lkn3Of9JHY6RSA8c3omKT,3 Doors Down
2120,42Jkqzhm5Y7ab7f1d22GTq,Andrés Calamaro;Sebastian Yatra;Leiva;Ivan Ferreiro
2121,5ugV3rhvi2h6l52e1cIfLw,3 Doors Down
2122,1aL952bo0KZTPevSl3207C,3 Doors Down
2123,1kSjPQCJfwVkPcxflNMJK2,Counting Crows
2124,0OlgQYka86XhPepKdZ6xio,Counting Crows
2125,5aZ1TeiMuTKqqPhYIR5hu1,Counting Crows
2126,4YZg4UXqhMoUM40aPNIX1v,Counting Crows;Vanessa Carlton
2127,7gF611irT26CBRN7JOTRAU,Counting Crows;Vanessa Carlton
2128,20uDfvpjbtEFz4AeC9O7AQ,Megadeth
2129,2iA4neLS2rg1dlciGgmt4X,Megadeth
2130,6RLT4oQWaW3WiBmuTFBZnI,Volbeat
2131,5u4jJAAD6jd0Z741eT7XGP,Volbeat
2132,7IMnJ5f7mRoGTtf8TPAILw,Volbeat
2133,0txb2qyDV7sVBLv2KvtbW2,Andrés Calamaro;Julio Iglesias
2134,5zGtItgkDE0pUB1WbSe3Po,Andrés Calamaro;Vicentico
2135,1M8LMTTEajUuw7AN0g4f4i,Megadeth
2136,4GPQDyw9hC1DiZVh0ouDVL,The Black Keys
2137,1955ZZJe1TzmSR0TomnNjI,Megadeth
2138,12sPGeSWgxY2zpPupFYIrZ,Volbeat
2139,5ftfVzSLIi5ZxYdNbRtf41,The Black Keys
2140,4R7cuj0TvkNxURIAKReRh9,Andrés Calamaro
2141,582QmuQapDg7uo1jcAKsgN,Megadeth
2142,0P9Kg7MUJ8ygcKSOPh1LfJ,Queens of the Stone Age
2143,12xfRpp5r3akA2BZFPEVwv,Volbeat
2144,5m3GmwLuZSP00IzHdxsDIV,Andrés Calamaro
2145,2UzNyk6tBmMaXf1dphGUo0,Volbeat
2146,3y4AS6cTOQBTnEsTbOUtIg,Andrés Calamaro;Juanes;Niño Josele
2147,3sdokgCYFdz24u6vohprY4,Andrés Calamaro;Carlos Vives
2148,5B726JjKRgY2wdm366ItDP,Andrés Calamaro
2149,61WUErnrzgOMPuTgXqtNA9,Andrés Calamaro
2150,69z5PKKbmZqcS4l86UhPpR,Andrés Calamaro
2151,7brQHA2CgQpcMBiOlfiXYb,The Neighbourhood
2152,7JDWhC422Gtk1Bq0mL3OTC,Bea Miller
2153,5SDcksP8En1l6RtTY1wzHc,Hillsong UNITED;TAYA
2154,14dJexYlvd3t3XAtD1pYW1,The 1975
2155,3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down
2156,2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers
2157,0fYVliAYKHuPmECRs1pbRf,X Ambassadors
2158,0i8JFpqe9cKwnrcvoNgl1L,Skillet
2159,7ch89fdAaK52QYF5QKUUab,Yeah Yeah Yeahs;A-Trak
2160,6CkLcIjIAWHJp3nZWhNQvF,Duman
2161,2iwsJcPB5HIVTuHHwdTNO4,Duman
2162,5WTKiRTdoDk07YJOP7y8DU,KALEO
2163,3U6726RPDdw6JshdT9fGFM,KALEO
2164,2YDI2Irzquyw8H8ztLC2ql,Counting Crows
2165,5UFr6YU5nIp1ra63Yusbp7,Yeah Yeah Yeahs;A-Trak
2166,4U1WGnRxI57j3Ebi9A3HtD,Marilyn Manson
2167,0ND3OzMoWDW8ciiobRGXxf,Yeah Yeah Yeahs;A-Trak
2168,4sO7A5yF6SfqiHeINS61DE,Yeah Yeah Yeahs;A-Trak
2169,6lHlAlwFhEVKmYuCdln6e0,Counting Crows
2170,3KKmCToTNy7Mnvkd9k0vVR,KALEO
2171,6Jb8PXvsr5VGF0kewMXmaQ,Marilyn Manson
2172,2dHFbe42W3zlzLRbjvvbp3,Marilyn Manson
2173,0cHFnnobCebrFG3PlfOkiR,Blur
2174,4dI3UmOl7scnyCU4KgaaNO,grandson
2175,5cfct39EqJAkG0cqRaARz1,grandson
2176,04bNiW1CiMHWM0kSDvbLzp,grandson
2177,1lYHv3SEkE6wKfZRe0HMOG,Counting Crows
2178,6lVtX3nLHyWZP7aqU9HuVW,Yeah Yeah Yeahs
2179,3S3MAk28b2evnivIWkDshP,Marilyn Manson
2180,7LyODTwVRK0KN0615tcBPq,Marilyn Manson
2181,7gu4nfoJkzmRsATBRjNCWI,Marilyn Manson
2182,0QBrw0zGpCa8gKIJd2KDGo,Counting Crows
2183,7Bcjjhemjq1HxoWkTw4X6O,Marilyn Manson
2184,2mLYjGJ1Fl4qNept7opf7Y,Counting Crows
2185,0ttfJZcKq7E7NcIldlogbn,Marilyn Manson
2186,3mJV4kByjmgU3ubU7JPp9W,Marilyn Manson
2187,3otBSe8dnJMNDRE9AhSm0T,Marilyn Manson
2188,3AjZqmRivJhEVqbliY3yJa,Marilyn Manson
2189,6U0KYAZFsPxLxc0x0bt7zl,Marilyn Manson
2190,41f2eGe9sdVQ56ZjRRrowP,Marilyn Manson
2191,0WK1p8CduOKInJdZcjDy5A,Marilyn Manson
2192,0JtccJIQR0zb4t2SSdsGeN,Marilyn Manson
2193,40dr3CZGx83RL6ADIC7xvv,Marilyn Manson
2194,6YrAf4oXHqLg0ZANlUMz6y,Marilyn Manson
2195,7D9CMVj8TeaozjxYCIE5oF,Counting Crows
2196,2Z2vcMJMq1SFmteHzxJoey,Marilyn Manson
2197,5llJJM8CQpZhfUBwrJzp4c,Blur
2198,6FvZIDTCtmWC4KERBlLQ5f,Babasónicos
2199,28b9AxJDN10waQFdU71ggu,Blur
2200,34kHexFdmug6nYZzkz3hc0,Babasónicos
2201,0GO8y8jQk1PkHzS31d699N,Grouplove
2202,6E37j4b44JGpdk297urpKM,Bea Miller
2203,3KhwEuqLNjHfsKaBDo1yVh,Shinsei Kamattechan
2204,31AOj9sFz2gM0O3hMARRBx,R.E.M.
2205,2iUmqdfGZcHIhS3b9E9EWq,Neon Trees
2206,0L7lTy1aRn1TYYCTazcO5j,The Seige
2207,5ruzrDWcT0vuJIOMW7gMnW,The Strokes
2208,42T2QQv3xgBlpQxaSP7lnK,Creed
2209,0fxpHpK3aw2nFWII6yveDD,Matt Redman
2210,7K0WZ75nHqj450OYd3ZywF,The EverLove
2211,3CrsuTJomWZmeXIvKhV45l,The Score
2212,2QGuFhaQDrGKqtkOgItDJS,Charlie Brown Jr.
2213,0393PMIQFV9pewSmxoWwXw,Fitz and The Tantrums
2214,6ngu6sBaJMM05mAVATApZJ,KALEO
2215,0jpH3aJTsu8PNTHO5TzWPv,KALEO
2216,7n4Y9BCKLHi4hqI2NctuAq,KALEO
2217,63J97fSuqUiTB7rm58OfxV,Fitz and The Tantrums
2218,6IKtfO76zpYpYnfOb8Ley8,Fitz and The Tantrums
2219,5IL61OxHy3t9W42qZOnw3m,KALEO
2220,0kz60VCKOQrGfv7fpHqwyf,Young the Giant
2221,3A5GWLRz25wpL8yx4vf0sq,No Doubt
2222,7vNEDUsDuUZ4MOkrl3REj2,Fitz and The Tantrums
2223,6uYSPBL3Y2shKlqH52Rw4l,Jimmy Eat World
2224,6fz1H1xvH7uUycVKUVUHwb,Creed
2225,1NaHqvYJ48wdyQZMkNnUUr,Pantera
2226,2cSKGtyDddIwiSe5EhWAtW,Fitz and The Tantrums
2227,5KoRwyRC1Yp3fTQQuZeMbM,Jimmy Eat World
2228,0hPjv7ShJQkoZM8JiBnTqa,Jimmy Eat World
2229,1f9jv3jIHqwZhVW7NMAgYN,Pantera
2230,2rUzh19do9xKVsfWCa92x7,Fitz and The Tantrums;Dave Audé
2231,2S9yxu8MLsL0CXoSdGuues,Jimmy Eat World
2232,6vMAhCWv2XzOqXj6pYTh5H,Jimmy Eat World
2233,4QBuC8RxPzFPHPryVdnF0m,Fitz and The Tantrums
2234,13qGcgZe2DoDxPwXbbcbTg,No Doubt
2235,7bg7JfJvKgKX1xTn1gGAki,Jimmy Eat World
2236,6FLMTRlci8RrAegvGIuoYS,No Doubt
2237,0Hs9WwuAMYmMiIaaYLhE6i,No Doubt
2238,1zKsMKyoroSE4Pw41NJREK,No Doubt;Bounty Killer
2239,2vGDTOtslhkco6LVFfdEI2,Soundgarden
2240,52qebMWeKw2x34v56DPFcl,No Doubt
2241,5qmdJ43JhLyQU06f673RJ1,No Doubt
2242,01XHdHj96m9u8VEyvInHGE,No Doubt
2243,6JN0cjFT0zDRYxzqcKrvwf,Soundgarden
2244,2ZLe81mFJfD39BqIy3zkWb,No Doubt
2245,7MUd9iu6pW3KnLcz2NuMcs,Jimmy Eat World
2246,2VSN91ig6Mw7YvZyd9zda9,No Doubt
2247,0S51NLrTscfLemwPv2rjNv,No Doubt
2248,4haXv9IJwOlJJsT6FNJPYk,Jimmy Eat World
2249,0BaVcB3Mn8QgGUdEi2yqCb,Stone Temple Pilots
2250,7KPwpv8wlkkaNRd4LLoQT9,Soundgarden
2251,77KnJc8o5G1eKVwX5ywMeZ,Young the Giant
2252,7JIIY2oDPFkURYMCLJuzhe,Dominic Fike;Zendaya
2253,3VBvV5wMMgEkrXqILx8JnB,Sam Tinnesz
2254,2DtPEKs3Pj7E06EoWW4vw8,Poets of the Fall
2255,2bDENJyfbxj0neGiXUFvIX,Welshly Arms
2256,1wybXxUeY5yj4Zi7d6jAaW,Willyecho
2257,15VRO9CQwMpbqUYA7e6Hwg,Nirvana
2258,4CbKVDZkYKdv69I4bCaKUq,Skillet
2259,1vhNd2F1bNKV7DN4Moa8z2,grandson;King Kavalier
2260,11LmqTE2naFULdEP94AUBa,Nirvana
2261,3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers
2262,5gxakaZJUKXaPZPPzVZ5Tu,The Afters
2263,2ZUyxzeqj11CBJwZbnYgb8,Neon Trees
2264,0a0ojBktF5aWS7Cdjf4rTA,Neon Trees
2265,5IEYuPuSbReekSa8Jvx51t,Neon Trees
2266,00gxx5tCbWPxr76vGNED8B,Neon Trees
2267,0WBKz2TSI4OEAWZnnX5Jzl,Neon Trees
2268,1Uu1dI6OcKWuMLLv8ki3lN,Smash Mouth
2269,0VubuUqnJDOm2pD144598j,Neon Trees
2270,0Rv8J2jCczm7nxMurGBIcG,Godsmack
2271,6AQl2w7IHk6jOYgSZcXj8z,Smash Mouth
2272,44zVV7hw9cCj2tmzCmmChE,Smash Mouth
2273,2s0QwtFt0lBDGPCnJeDvJz,Smash Mouth
2274,5CwV9IOgmKbN7RdUTPBAYY,Smash Mouth
2275,1yXOiLikkgT70ND5Sj9Ov7,Smash Mouth
2276,3F4M4WsRWSIaHL2Nio1S8E,Smash Mouth
2277,3WtdWGFcbmVi2uKMcT4KZ2,Detonautas Roque Clube
2278,0e6RXd6MAv6xdvHriDc0ud,Smash Mouth
2279,7jeTJ7399PqgZvyfW1LrvK,Smash Mouth
2280,6X3kcyCvy2stFdKuYP55Co,Godsmack
2281,424WY6p8kPClokqegSpJfV,Rob Zombie;Ozzy Osbourne
2282,5G4roC38WFtOEF5Jo7vLUR,Rob Zombie
2283,67tATduRRXN0FrbOeyxyuH,The Verve
2284,1nQYbtP8RwXxA7DwW6Kn38,Rob Zombie
2285,4vvCo9Lxak9UqHVOyFmjFT,Rob Zombie
2286,4ZbIwC19U5soz0akMfbUqD,Rob Zombie
2287,2TDtt2AF6IR5iTmVrCM1u8,Rob Zombie
2288,6VNgUdPze583ZMIqe9EAyF,Rob Zombie
2289,6AY2zdaF4LJykDhGGE4nv6,Rob Zombie
2290,0ojuDHW8XG17heZBJHQyXJ,Rob Zombie
2291,6q0hRmeFLlRB25616BLhgy,Rob Zombie
2292,0X2rK2dB3aEGw1KOK0ioAL,Rob Zombie
2293,5vp6CNekMfEWWi8FtqUlKx,Rob Zombie
2294,2AMjuIoFxAYnQ5PWrRceOP,Rob Zombie
2295,7uhmQXCmglHzUEUA0ch9mh,Rob Zombie
2296,7y5uK11sbFNiNEafUvntSL,Rob Zombie
2297,2i0hWBMyrOXnGv3jWji0Lw,Rob Zombie
2298,3jcMkuNGMExEorJSML33D9,Rob Zombie
2299,6NXIFaZ5a9rtnhF7GAHF0U,The Verve
2300,5XEYNhZdOT7QUfoXxVSdbu,The Verve
2301,0EfsDEYaSjGYd66Pr881nq,The Neighbourhood
2302,1fDFHXcykq4iw8Gg7s5hG9,The 1975
2303,0yqrhHrcWLMjBylHReDN5u,Sam Tinnesz
2304,7IL8PSVwLOJxqYne6azxQv,The Neighbourhood
2305,0KzAbK6nItSqNh8q70tb0K,Pixies
2306,1LzNfuep1bnAUR9skqdHCK,Mazzy Star
2307,46gSk82duJtX3TTA182ruG,Franz Ferdinand
2308,3TgMcrV32NUKjEG2ujn9eh,The 1975
2309,7omxuGYsym1n2RlVf86OF9,The 1975
2310,3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers
2311,424GDxARRXRaZ7Mla9EDI2,Adam Jensen
2312,7wCmS9TTVUcIhRalDYFgPy,Pixies
2313,57iDDD9N9tTWe75x6qhStw,The Verve
2314,3cfOd4CMv2snFaKAnMdnvK,Smash Mouth
2315,3JRi5bymnIQ2fhIetoOm3r,Charlie Brown Jr.
2316,0XsYX3MLhyIW2nmMiJjGN2,Mazzy Star
2317,2uLtcnTKpk0FFdNbqhT7tH,Mazzy Star
2318,5waHhqlk8iTweFuHeZz9CZ,Bullet For My Valentine
2319,5pIXg8cywRwdTyFeVsWtht,Hoobastank
2320,3CMA6bdFwobZpvStfR2jls,Royal Blood
2321,1CfKabrnieuwFYodtDZvvw,Bullet For My Valentine
2322,1ABzvnkHLpLaIN7VlB00LJ,Kinky
2323,1EWRXz6c0WPKae8vziEnZi,Chris Tomlin
2324,4JuKzBOcFT6ZDX1bINNI1C,Royal Blood
2325,1GN7Kn9Hr4pOpVVxBL1ZUD,Chris Tomlin;Lauren Daigle
2326,7em6T7mETpDEzyPg2UArtk,Royal Blood
2327,2eXCP4kLEm5b11TH2MVas6,Chris Tomlin;Audrey Assad
2328,5S9KnOMLC5vRckzbvzasEs,Hoobastank
2329,3To5owsnumbjenW1G5j0VK,Los Prisioneros
2330,5AOrknyCsTI1KUBr92efWi,Chris Tomlin
2331,7B0r4rRL37jsjGFualPIyF,Mazzy Star
2332,0ivAXyBo7oud7Xkffq4aLG,Royal Blood
2333,5Zk9paAVhGvRR1N0s3e0BA,Royal Blood
2334,54RIrgjhCmUvAwmUuDqJTA,Royal Blood
2335,7JOIlJ9KSPIr8SRK4zl8zj,Royal Blood
2336,2f14KQkkTTPbqjkBySHhwA,Royal Blood
2337,0JTDayhfakCBhqdaIj9dfx,Aleks Syntek
2338,1PYe4YkKMsZ4JdvEZYBE6m,The Verve
2339,3T5o2gOsExc13J9yfo1sPF,Royal Blood
2340,2aewgnU4FvXgiML6qKLkJW,La Ley
2341,5zLtABAGH8rxBXOyEgqCgl,Royal Blood
2342,3NSLr0b5MRGgLM298WQjMZ,Fito Paez
2343,1uOe9m9bAiAY4kGnGDu1Ns,Los Prisioneros
2344,41cQE0wfKFnNV9dteynr92,Los Prisioneros
2345,67pfgJfLwgY17o31SpisHw,Molotov
2346,6dxbdD5E6SILwAfBk5NTC2,Los Prisioneros
2347,3Kk30svEH2XoNsEvM3jyOP,Los Prisioneros
2348,7HQb4hccUNRrB7tqQht0MH,Los Prisioneros
2349,3s0JQVCSayMTDBlpC9Hub6,Los Prisioneros
2350,2XzziOT8OUGrDnnveRpxwI,Los Prisioneros
2351,0xD23i0X1WjqMSYIxRfO80,The Neighbourhood
2352,7lGKEWMXVWWTt3X71Bv44I,X Ambassadors
2353,3eHYnUFpEZjnTQag1EVxHC,You Me At Six
2354,12g9IeQzX7xECLNxz8dpb5,The 1975
2355,35lxFAny9XDBkvE6r9j4uG,The 1975
2356,6G8xvLFNkXy3HM5EbQI6c8,lovelytheband
2357,5gRcv46AMTrosmTOqrOV3Q,Nirvana
2358,7j56HrjR9cGzvekvZY3Faz,Fitz and The Tantrums
2359,7aUuoq4oMfLxaLa5GVUDHi,KALEO
2360,5M5TD1Tlpcgq0Fj1l6Mz6Z,The 1975
2361,5W8YXBz9MTIDyrpYaCg2Ky,Papa Roach
2362,0OtXJQBLb7wPXL2XyN2cFW,Porcupine Tree
2363,1b7DozY0xHWXU1T84Lck1z,Layto;Neoni
2364,0eNfURq0r0oNSwFyw1VuVT,The 1975
2365,4S80oe7OJnBVlhNrbQTnt3,The 1975
2366,4gi2kndWShH9kDbb9kBfs6,The Score
2367,59WN2psjkt1tyaxjspN8fp,Rage Against The Machine
2368,5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters
2369,6Up545NUflOiXo8cEraH49,Lauren Daigle
2370,5f2zZawBtGBEw24ABweErz,Bea Miller;Arcane;League of Legends
2371,5O9Dz0h08LuBi0aVvDcylh,Skillet
2372,35BubUYbG7gQfwnVkg58zW,Grouplove
2373,5Gs6NY7QTgEq77V3DtPagv,The Phantoms
2374,7EcqMNBI50oElY49no2wYY,Bishop Briggs
2375,2eXoWAL6kC9sdlpdOGvSCw,Lifehouse
2376,4BRlQ27PLKJtgnWGFISxOM,Bishop Briggs
2377,5KZl7Cymt0Vm6ol0ErO2Sp,Bishop Briggs
2378,6bKJa5bORXxWaEZUroSni7,Bishop Briggs
2379,5QcBkYPvcuDm0AYGYj0Y1h,Bishop Briggs
2380,63hVrWvNfJz10heZwTjCOy,Staind
2381,4jZDioY5bkeiNBGK4lGrlA,Staind
2382,0wwurbloAiMd8CcLUuZJxB,Bishop Briggs
2383,0lNqNCVlSxOCKmGgGu2UJf,Bishop Briggs
2384,4ITIaQ64inKaI9rjRoNcLo,Bishop Briggs
2385,7pluJ15vmT0NZdX2lmIbBI,Third Eye Blind
2386,1mOhRdYfCMLbyzrQPPcGMG,Los Caligaris
2387,5wSagCWflNwJ1xM59ZKw6O,Pato Fu
2388,5gRjZANENPGzKGrOsBIVUa,Bush
2389,2zAonF9EvsfVBwEkAizQEd,Barns Courtney;Lennon Stella
2390,7mULVp0DJrI2Nd6GesLvxn,Joy Division
2391,4OEbwdy2hgYXxShjhLtF0e,TobyMac
2392,7MbfpPG4oVcnyIulMKBkCK,Charly García
2393,19zJggaQrCRG3AibCbjXcJ,La Ley
2394,1QcpKf67hgqKFa3mLp9KfL,La Ley
2395,34LcvhvuO7RIX0JzSw8FNe,TobyMac;Terrian
2396,4ckTIXFjIHbZkK1HxisLFG,TobyMac;Leigh Nash
2397,04GunTYlMUoEnc5pwzQANm,Charly García
2398,6aUEWZkvcTFOpr8viqbRza,Los Prisioneros
2399,27sytaeEm6TDVMpdExyVfd,O Rappa
2400,4MTx23V7Axs7subL3UdGft,Charly García
2401,2wXioTynVwrEWYRv6R6vEj,The Neighbourhood
2402,4sNG6zQBmtq7M8aeeKJRMQ,Declan McKenna
2403,64BbK9SFKH2jk86U3dGj2P,Red Hot Chili Peppers
2404,0815caqt2Lytro5EIzMufT,Lifehouse
2405,1G391cbiT3v3Cywg8T7DM1,Red Hot Chili Peppers
2406,0gmbgwZ8iqyMPmXefof8Yf,Nickelback
2407,63OQupATfueTdZMWTxW03A,Radiohead
2408,0ADZ5dmXhlfzjMw6lefoPl,Nickelback
2409,2oaK4JLVnmRGIO9ytBE1bt,Red Hot Chili Peppers
2410,5vHLwhxxlGzmClMcxRRFPr,Nirvana
2411,0M1A9wInEHilyWkh4I8tWo,WALK THE MOON
2412,0IK8y0vAO0sM630HsxwLht,Bohnes
2413,1Mf27cnAF1Q6Ko83XTM5d1,Barns Courtney
2414,4FxeY2UZeP3kpdBPbpGggN,The 1975
2415,4AXAS26dUVTnCnubySfkbv,Arrested Youth
2416,40ozK0lCJ0EQzVGWsCNUhk,Leeland
2417,40lKptao1hxVqA7fd1OOGp,Chris Tomlin
2418,5VUQsLff8A3ruAyCdTxqzg,Casting Crowns
2419,2cppGOIz0cuDnKoGzrDsJQ,The Score
2420,2HegWuw33lBqopjopozt7N,Charlie Brown Jr.
2421,2u9FerEIRu8IbfHUbPjERP,Sanctus Real
2422,4k2AjlWruIygEiZyJEy01I,Os Paralamas Do Sucesso
2423,1aKSNq3Skm9MIIksjx5bFy,Charlie Brown Jr.
2424,0TEm33n5APQRJ45tWmRnxQ,Las Pastillas del Abuelo
2425,6zciWZePv9ohzMshMJn7uu,Detonautas Roque Clube
2426,6CmuT4GB0mCTviUq2jB9Fe,Joy Division
2427,4hNUUHv2V4DkFTLtbhYGZX,I DONT KNOW HOW BUT THEY FOUND ME
2428,1xCMazcgI1g5lyfaGrxnN8,Moderatto
2429,5XbjnXDZgLSLTfh1R8L7vM,Faith No More
2430,1F32ETzCVozARhgkRTjuyA,Moderatto
2431,4kFnQ7jcMoT12WJgkUP3vJ,Barns Courtney
2432,646ekuSJ0o56hmG8gWjSUh,Jet
2433,3672DNEisN5yExyR4KUPww,Blind Melon
2434,2GIXniwgfIlLuVTB4rWWWv,Live
2435,1a7ZHtzNCTPuJkStK8WJbq,The Velvet Underground
2436,15IuOb99czEVjmWHXCEGBJ,Ella Es Tan Cargosa
2437,3F8dSAI8l3euloq5a8EenB,Faith No More
2438,59mGCC08pYEwStwO3oTLfH,Faith No More
2439,0Ty3wEwyel2QXCfgP3FojC,Moderatto;Danna Paola
2440,34p4d1RRVLvfg1xKEJfPvW,Moderatto;KAROL G
2441,7MIKwg3dDCWhxMVjMvqF1O,Blind Melon
2442,7udYCqlu5Y9hZFFcDFNtuO,Blind Melon
2443,6MCy7TQ6qOvEdayIkbC8kc,Blind Melon
2444,0SLjeqwh5iy8DZcaGNIaHJ,Faith No More
2445,63Tsq3tqiZIOW9XHaDT3gi,Los Bunkers
2446,1NFeTpNJR8TDP4UzpAix6X,Blind Melon
